# J =   -1.00000E+00  LX =         15  LY =         15  LZ =         15
#      T             E            dE             M            dM            Cv             dCv          Khi           dKhi       Binder        dBinder         MCsize      dMCsize         L             N            calctime  
#      1             2             3             4             5             6             7              8            9            10            11             12           13            14            15            16      
   4.57000E+00  -9.57478E-01   8.36043E-04   1.85273E-01   1.15792E-03   1.08928E+00   1.71729E-02   1.31890E-02   1.40386E-04   3.16788E-01   5.37269E-07   4.78265E-02   9.47677E-04   1.50000E+01   3.37500E+03   7.29199E+00
   4.58000E+00  -9.47687E-01   7.98244E-04   1.76343E-01   1.09280E-03   9.72433E-01   1.55919E-02   1.21954E-02   1.41658E-04   3.03398E-01   5.62506E-07   4.25424E-02   8.94057E-04   1.50000E+01   3.37500E+03   6.80005E+00
   4.59000E+00  -9.37588E-01   7.73044E-04   1.64913E-01   1.06119E-03   9.01685E-01   1.49285E-02   1.15696E-02   1.40895E-04   2.66299E-01   6.36229E-07   3.82122E-02   8.07658E-04   1.50000E+01   3.37500E+03   6.27600E+00
   4.60000E+00  -9.29660E-01   7.26038E-04   1.57357E-01   1.02932E-03   8.37707E-01   1.46135E-02   1.06345E-02   1.25228E-04   2.53428E-01   6.55228E-07   3.47413E-02   7.56502E-04   1.50000E+01   3.37500E+03   1.70952E+02
   4.61000E+00  -9.21930E-01   6.79411E-04   1.51159E-01   1.00705E-03   7.76483E-01   1.30177E-02   1.00413E-02   1.23276E-04   2.41144E-01   6.77470E-07   3.22419E-02   7.12912E-04   1.50000E+01   3.37500E+03   1.72784E+02
   4.62000E+00  -9.13662E-01   6.92159E-04   1.42313E-01   9.50720E-04   7.14319E-01   1.14861E-02   9.24245E-03   1.19419E-04   2.09298E-01   7.46398E-07   3.07670E-02   6.77665E-04   1.50000E+01   3.37500E+03   1.74612E+02
   4.63000E+00  -9.06530E-01   6.47982E-04   1.35100E-01   9.32163E-04   6.73951E-01   1.04455E-02   8.57923E-03   1.13845E-04   2.00753E-01   7.73785E-07   2.66589E-02   5.99672E-04   1.50000E+01   3.37500E+03   1.74532E+02
   4.64000E+00  -9.00468E-01   6.47099E-04   1.31329E-01   9.05793E-04   6.42401E-01   1.03507E-02   8.24868E-03   1.08407E-04   1.85465E-01   8.58273E-07   2.49232E-02   5.68830E-04   1.50000E+01   3.37500E+03   1.73692E+02
   4.65000E+00  -8.94285E-01   6.38775E-04   1.25943E-01   8.63978E-04   6.21419E-01   9.51512E-03   7.73046E-03   1.05873E-04   1.67596E-01   8.31733E-07   2.33442E-02   5.28476E-04   1.50000E+01   3.37500E+03   1.73524E+02
   4.66000E+00  -8.87296E-01   6.05838E-04   1.19896E-01   8.70157E-04   5.91003E-01   9.39056E-03   7.27703E-03   1.00728E-04   1.45035E-01   8.80178E-07   2.13452E-02   4.94234E-04   1.50000E+01   3.37500E+03   1.71320E+02
   4.67000E+00  -8.81766E-01   5.99325E-04   1.17078E-01   8.19705E-04   5.51498E-01   8.86665E-03   6.76144E-03   9.78552E-05   1.58328E-01   8.77652E-07   2.03247E-02   4.80246E-04   1.50000E+01   3.37500E+03   1.70292E+02
   4.68000E+00  -8.77419E-01   6.08417E-04   1.14040E-01   8.11727E-04   5.40009E-01   8.74462E-03   6.49704E-03   9.05710E-05   1.42510E-01   8.91645E-07   1.93377E-02   4.43792E-04   1.50000E+01   3.37500E+03   1.71804E+02
   4.69000E+00  -8.71497E-01   5.76419E-04   1.07889E-01   7.72919E-04   5.17542E-01   7.86759E-03   6.01124E-03   8.53405E-05   1.18420E-01   1.03324E-06   1.73188E-02   3.97596E-04   1.50000E+01   3.37500E+03   1.71296E+02
   4.70000E+00  -8.65962E-01   5.79361E-04   1.04383E-01   7.54265E-04   5.06451E-01   8.00745E-03   5.66985E-03   7.96500E-05   1.13831E-01   9.74290E-07   1.72932E-02   4.15616E-04   1.50000E+01   3.37500E+03   1.69132E+02
   4.71000E+00  -8.62043E-01   5.32013E-04   1.01166E-01   7.37040E-04   4.74386E-01   7.30736E-03   5.38440E-03   7.64848E-05   1.15540E-01   1.00248E-06   1.57355E-02   3.83155E-04   1.50000E+01   3.37500E+03   1.68440E+02
   4.72000E+00  -8.57015E-01   5.67754E-04   9.95711E-02   7.33017E-04   4.72993E-01   7.29064E-03   5.28853E-03   7.90799E-05   9.25886E-02   1.12772E-06   1.58710E-02   3.76525E-04   1.50000E+01   3.37500E+03   1.63468E+02
   4.73000E+00  -8.52012E-01   5.74030E-04   9.65436E-02   7.16731E-04   4.63144E-01   6.95058E-03   4.98457E-03   7.47321E-05   7.93659E-02   1.13831E-06   1.41362E-02   3.25280E-04   1.50000E+01   3.37500E+03   1.62800E+02
   4.74000E+00  -8.48266E-01   5.57083E-04   9.46578E-02   6.53931E-04   4.34169E-01   6.52208E-03   4.66275E-03   7.22288E-05   1.03165E-01   1.23868E-06   1.29645E-02   3.10888E-04   1.50000E+01   3.37500E+03   1.61676E+02
   4.75000E+00  -8.43703E-01   5.35030E-04   9.32703E-02   6.44785E-04   4.27499E-01   6.36155E-03   4.58777E-03   6.83150E-05   9.02922E-02   1.13003E-06   1.28844E-02   2.98733E-04   1.50000E+01   3.37500E+03   1.60432E+02
   4.76000E+00  -8.40342E-01   5.38355E-04   8.97747E-02   6.63658E-04   4.22612E-01   6.37110E-03   4.38835E-03   6.78849E-05   6.22727E-02   1.40881E-06   1.24487E-02   2.83725E-04   1.50000E+01   3.37500E+03   1.59768E+02
   4.77000E+00  -8.34049E-01   5.24358E-04   8.85596E-02   6.40108E-04   3.96126E-01   5.99406E-03   4.16293E-03   6.46092E-05   7.96954E-02   1.29717E-06   1.16715E-02   2.75162E-04   1.50000E+01   3.37500E+03   1.58680E+02
   4.78000E+00  -8.30097E-01   5.04221E-04   8.46515E-02   5.93016E-04   3.92857E-01   5.85129E-03   3.90374E-03   6.08827E-05   5.91141E-02   1.22620E-06   1.15215E-02   2.61893E-04   1.50000E+01   3.37500E+03   1.58044E+02
   4.79000E+00  -8.27433E-01   5.13529E-04   8.34585E-02   6.43312E-04   3.92111E-01   5.91963E-03   3.87393E-03   5.88560E-05   5.98613E-02   1.27773E-06   1.07749E-02   2.56510E-04   1.50000E+01   3.37500E+03   1.57156E+02
   4.80000E+00  -8.22601E-01   5.03253E-04   8.23336E-02   6.24016E-04   3.91728E-01   5.61818E-03   3.75548E-03   5.95329E-05   6.20625E-02   1.21479E-06   1.06223E-02   2.43705E-04   1.50000E+01   3.37500E+03   1.56532E+02
   4.81000E+00  -8.19085E-01   4.97524E-04   8.10776E-02   6.15325E-04   3.83018E-01   5.69379E-03   3.67328E-03   6.02704E-05   3.33954E-02   1.40672E-06   1.02287E-02   2.29131E-04   1.50000E+01   3.37500E+03   1.55700E+02
   4.82000E+00  -8.15447E-01   4.98377E-04   7.90040E-02   5.86208E-04   3.63242E-01   5.48698E-03   3.35213E-03   5.25264E-05   6.88426E-02   1.26278E-06   9.60237E-03   2.26370E-04   1.50000E+01   3.37500E+03   1.54952E+02
   4.83000E+00  -8.12353E-01   5.08509E-04   7.87551E-02   5.81571E-04   3.68612E-01   5.43947E-03   3.36439E-03   5.26533E-05   4.70706E-02   1.42822E-06   9.39452E-03   2.17907E-04   1.50000E+01   3.37500E+03   1.54492E+02
   4.84000E+00  -8.09079E-01   5.08657E-04   7.71015E-02   5.51582E-04   3.51069E-01   5.07839E-03   3.23139E-03   5.07452E-05   5.41836E-02   1.38392E-06   9.40053E-03   2.09267E-04   1.50000E+01   3.37500E+03   1.53884E+02
   4.85000E+00  -8.05244E-01   4.81066E-04   7.48146E-02   5.74648E-04   3.36708E-01   4.92670E-03   3.10738E-03   4.67633E-05   5.94098E-02   1.22462E-06   8.50726E-03   1.90600E-04   1.50000E+01   3.37500E+03   1.53284E+02
   4.86000E+00  -8.01061E-01   4.96170E-04   7.34246E-02   5.29512E-04   3.41525E-01   5.06892E-03   2.99714E-03   4.99040E-05   3.88630E-02   1.51205E-06   8.44747E-03   1.91286E-04   1.50000E+01   3.37500E+03   1.52904E+02
   4.87000E+00  -7.98075E-01   4.72822E-04   7.29418E-02   5.38793E-04   3.33602E-01   4.74085E-03   2.97854E-03   4.92736E-05   3.15394E-02   1.43082E-06   7.94539E-03   1.80301E-04   1.50000E+01   3.37500E+03   1.52312E+02
   4.88000E+00  -7.95325E-01   4.88347E-04   7.25116E-02   5.36313E-04   3.32584E-01   4.77167E-03   2.85917E-03   4.79180E-05   4.61993E-02   1.51326E-06   7.93064E-03   1.76885E-04   1.50000E+01   3.37500E+03   1.51588E+02
   4.89000E+00  -7.92090E-01   4.91170E-04   6.99529E-02   4.89665E-04   3.27963E-01   4.55846E-03   2.71429E-03   4.37140E-05   4.96674E-02   1.19762E-06   7.37467E-03   1.58697E-04   1.50000E+01   3.37500E+03   1.51148E+02
   4.90000E+00  -7.88916E-01   4.87146E-04   6.90015E-02   5.18778E-04   3.21836E-01   4.73771E-03   2.62291E-03   4.37248E-05   4.53504E-02   1.25156E-06   7.51721E-03   1.53696E-04   1.50000E+01   3.37500E+03   1.50644E+02
   4.91000E+00  -7.85396E-01   4.75894E-04   6.78091E-02   4.86687E-04   3.18653E-01   4.51162E-03   2.54437E-03   4.16552E-05   5.20220E-02   1.31456E-06   7.25535E-03   1.58997E-04   1.50000E+01   3.37500E+03   1.50204E+02
   4.92000E+00  -7.81333E-01   4.67836E-04   6.71911E-02   4.93133E-04   3.19756E-01   4.66756E-03   2.48658E-03   3.92173E-05   4.91003E-02   1.37451E-06   6.88569E-03   1.46801E-04   1.50000E+01   3.37500E+03   1.49996E+02
   4.93000E+00  -7.78871E-01   4.61068E-04   6.55646E-02   4.96973E-04   3.07865E-01   4.43513E-03   2.43751E-03   3.90124E-05   2.05491E-02   1.40979E-06   6.65407E-03   1.39290E-04   1.50000E+01   3.37500E+03   1.49856E+02
   4.94000E+00  -7.74951E-01   4.73135E-04   6.51489E-02   4.94848E-04   3.04215E-01   4.44139E-03   2.38011E-03   3.65324E-05   4.45020E-02   1.19883E-06   6.68249E-03   1.43203E-04   1.50000E+01   3.37500E+03   1.49260E+02
   4.95000E+00  -7.71789E-01   4.56523E-04   6.34403E-02   4.74306E-04   2.95657E-01   4.21951E-03   2.28411E-03   3.68419E-05   2.45684E-02   1.40265E-06   6.42444E-03   1.46147E-04   1.50000E+01   3.37500E+03   1.49084E+02
   4.96000E+00  -7.69918E-01   4.57544E-04   6.39340E-02   4.92379E-04   2.99953E-01   4.35191E-03   2.24832E-03   3.58025E-05   5.15440E-02   1.23464E-06   6.06447E-03   1.34726E-04   1.50000E+01   3.37500E+03   1.48856E+02
   4.97000E+00  -7.66166E-01   4.46718E-04   6.22979E-02   4.73097E-04   2.83205E-01   3.82102E-03   2.18475E-03   3.44895E-05   3.66450E-02   1.33397E-06   5.98332E-03   1.26008E-04   1.50000E+01   3.37500E+03   1.48484E+02
   4.98000E+00  -7.64062E-01   4.62283E-04   6.18805E-02   4.60042E-04   2.88948E-01   3.99149E-03   2.16836E-03   3.60658E-05   2.76234E-02   1.56011E-06   5.86516E-03   1.27937E-04   1.50000E+01   3.37500E+03   1.48344E+02
   4.99000E+00  -7.60571E-01   4.38138E-04   6.09407E-02   4.70237E-04   2.90396E-01   3.99095E-03   2.06073E-03   3.57789E-05   1.66453E-02   1.54879E-06   5.76264E-03   1.22934E-04   1.50000E+01   3.37500E+03   1.48200E+02
   5.00000E+00  -7.57371E-01   4.55373E-04   5.97039E-02   4.78197E-04   2.84313E-01   4.00210E-03   2.04958E-03   3.39845E-05  -4.82265E-03   1.60566E-06   5.97336E-03   1.22819E-04   1.50000E+01   3.37500E+03   1.47920E+02
   5.01000E+00  -7.55278E-01   4.62005E-04   6.11315E-02   4.57177E-04   2.81576E-01   4.02038E-03   2.02962E-03   3.27937E-05   5.10698E-02   1.44334E-06   5.50634E-03   1.17357E-04   1.50000E+01   3.37500E+03   1.47768E+02
   5.02000E+00  -7.52724E-01   4.60885E-04   5.91393E-02   4.46105E-04   2.78830E-01   3.89837E-03   1.97273E-03   3.19977E-05   1.40761E-02   1.53764E-06   5.47550E-03   1.17534E-04   1.50000E+01   3.37500E+03   1.47532E+02
   5.03000E+00  -7.49886E-01   4.49692E-04   5.87175E-02   4.39503E-04   2.75403E-01   3.86189E-03   1.92978E-03   3.10152E-05   3.36350E-02   1.36340E-06   5.31224E-03   1.11440E-04   1.50000E+01   3.37500E+03   1.47412E+02
   5.04000E+00  -7.46890E-01   4.27136E-04   5.79016E-02   4.27333E-04   2.73097E-01   3.88059E-03   1.89976E-03   3.14826E-05   1.80108E-02   1.33284E-06   5.31550E-03   1.08098E-04   1.50000E+01   3.37500E+03   1.47352E+02
   5.05000E+00  -7.43481E-01   4.33608E-04   5.70003E-02   4.24953E-04   2.61366E-01   3.57534E-03   1.83115E-03   2.93958E-05   2.70944E-02   1.30277E-06   5.11944E-03   1.04438E-04   1.50000E+01   3.37500E+03   1.47204E+02
   5.06000E+00  -7.42140E-01   4.54311E-04   5.69091E-02   4.27340E-04   2.66630E-01   3.75849E-03   1.77209E-03   2.95642E-05   5.30685E-02   1.45898E-06   4.81081E-03   9.63425E-05   1.50000E+01   3.37500E+03   1.49500E+02
   5.07000E+00  -7.39206E-01   4.41199E-04   5.56204E-02   4.18411E-04   2.56364E-01   3.51145E-03   1.76768E-03   2.89360E-05   2.02487E-02   1.36242E-06   4.79416E-03   9.64360E-05   1.50000E+01   3.37500E+03   1.49732E+02
   5.08000E+00  -7.36779E-01   4.33249E-04   5.53060E-02   4.18575E-04   2.49162E-01   3.47585E-03   1.71084E-03   2.73753E-05   2.13742E-02   1.45269E-06   4.72068E-03   9.04425E-05   1.50000E+01   3.37500E+03   1.49432E+02
   5.09000E+00  -7.34211E-01   4.38715E-04   5.54911E-02   4.13556E-04   2.52665E-01   3.48868E-03   1.68907E-03   2.79832E-05   3.47418E-02   1.50439E-06   4.56833E-03   9.30934E-05   1.50000E+01   3.37500E+03   1.49648E+02
   5.10000E+00  -7.31770E-01   4.28717E-04   5.43576E-02   4.00953E-04   2.48314E-01   3.67799E-03   1.70549E-03   2.71291E-05   5.01181E-03   1.58703E-06   4.63893E-03   9.12475E-05   1.50000E+01   3.37500E+03   1.48136E+02
   5.11000E+00  -7.29010E-01   4.29347E-04   5.48362E-02   4.19914E-04   2.52358E-01   3.54527E-03   1.69544E-03   2.82657E-05   1.43178E-02   1.69635E-06   4.51920E-03   8.54964E-05   1.50000E+01   3.37500E+03   1.47983E+02
   5.12000E+00  -7.26818E-01   4.33113E-04   5.35203E-02   4.09175E-04   2.44362E-01   3.49064E-03   1.57242E-03   2.69751E-05   2.77289E-02   1.57174E-06   4.36474E-03   8.77026E-05   1.50000E+01   3.37500E+03   1.47316E+02
   5.13000E+00  -7.23874E-01   4.30941E-04   5.25753E-02   3.97516E-04   2.39660E-01   3.42961E-03   1.58118E-03   2.74462E-05  -1.86540E-02   2.28800E-06   4.35834E-03   8.01506E-05   1.50000E+01   3.37500E+03   1.47340E+02
   5.14000E+00  -7.21791E-01   4.27563E-04   5.34197E-02   3.91678E-04   2.42155E-01   3.40141E-03   1.63169E-03   2.63500E-05   9.28850E-03   1.38733E-06   4.29354E-03   8.21068E-05   1.50000E+01   3.37500E+03   1.47424E+02
   5.15000E+00  -7.18949E-01   4.34061E-04   5.19814E-02   3.96022E-04   2.43745E-01   3.76429E-03   1.53680E-03   2.48518E-05   1.53805E-02   1.57794E-06   4.30302E-03   8.44239E-05   1.50000E+01   3.37500E+03   1.47305E+02
   5.16000E+00  -7.17535E-01   4.30280E-04   5.19269E-02   3.98612E-04   2.40786E-01   3.43554E-03   1.52233E-03   2.58632E-05   1.64469E-02   1.42686E-06   4.21896E-03   8.59436E-05   1.50000E+01   3.37500E+03   1.47436E+02
   5.17000E+00  -7.14908E-01   4.30643E-04   5.12913E-02   3.80733E-04   2.39910E-01   3.41884E-03   1.50915E-03   2.58240E-05  -4.14812E-03   1.63933E-06   4.06987E-03   7.80062E-05   1.50000E+01   3.37500E+03   1.47360E+02
   5.18000E+00  -7.11586E-01   4.26769E-04   5.08127E-02   3.84388E-04   2.35214E-01   3.40333E-03   1.44594E-03   2.41850E-05   9.94531E-03   1.44107E-06   3.89547E-03   7.31599E-05   1.50000E+01   3.37500E+03   1.47220E+02
   5.19000E+00  -7.09850E-01   4.37468E-04   5.02308E-02   3.66649E-04   2.31408E-01   3.28782E-03   1.43277E-03   2.38493E-05   4.13067E-03   1.92323E-06   3.86095E-03   7.28720E-05   1.50000E+01   3.37500E+03   1.47248E+02
   5.20000E+00  -7.08211E-01   4.29638E-04   4.99701E-02   3.84495E-04   2.26857E-01   3.18789E-03   1.40341E-03   2.34234E-05   1.70708E-02   1.46024E-06   3.78015E-03   6.76710E-05   1.50000E+01   3.37500E+03   1.47296E+02
   5.21000E+00  -7.05581E-01   4.36771E-04   4.91659E-02   3.77589E-04   2.22053E-01   3.26615E-03   1.36931E-03   2.26873E-05   1.24474E-02   1.42698E-06   3.90640E-03   7.72594E-05   1.50000E+01   3.37500E+03   1.47324E+02
   5.22000E+00  -7.03582E-01   4.16131E-04   4.92127E-02   3.77078E-04   2.23422E-01   3.14033E-03   1.36458E-03   2.21167E-05   3.26860E-02   1.37632E-06   3.74468E-03   7.12182E-05   1.50000E+01   3.37500E+03   1.47372E+02
   5.23000E+00  -7.01001E-01   4.52966E-04   4.90847E-02   3.65201E-04   2.26047E-01   3.20394E-03   1.33439E-03   2.19423E-05   2.30164E-02   1.62094E-06   3.71633E-03   7.29948E-05   1.50000E+01   3.37500E+03   1.47483E+02
   5.24000E+00  -6.99568E-01   4.22553E-04   4.90148E-02   3.69804E-04   2.20792E-01   3.16203E-03   1.33064E-03   2.20749E-05   3.53914E-02   1.53580E-06   3.60270E-03   6.51633E-05   1.50000E+01   3.37500E+03   1.47700E+02
   5.25000E+00  -6.96311E-01   4.11021E-04   4.82834E-02   3.56080E-04   2.15939E-01   3.15821E-03   1.29515E-03   2.09662E-05   3.04645E-02   1.43133E-06   3.47674E-03   6.30559E-05   1.50000E+01   3.37500E+03   1.47712E+02
   5.26000E+00  -6.94965E-01   4.17709E-04   4.75298E-02   3.54134E-04   2.16581E-01   3.09989E-03   1.24528E-03   2.11639E-05   3.85612E-02   1.53825E-06   3.58812E-03   6.82078E-05   1.50000E+01   3.37500E+03   1.47576E+02
   5.27000E+00  -6.92405E-01   4.00501E-04   4.69313E-02   3.49524E-04   2.07271E-01   2.90105E-03   1.25235E-03   2.00163E-05   1.42570E-02   1.53055E-06   3.44530E-03   6.49277E-05   1.50000E+01   3.37500E+03   1.47720E+02
   5.28000E+00  -6.90328E-01   4.40213E-04   4.73061E-02   3.40555E-04   2.14467E-01   2.93130E-03   1.24073E-03   2.06766E-05   2.10895E-02   1.51245E-06   3.50255E-03   6.42644E-05   1.50000E+01   3.37500E+03   1.47984E+02
   5.29000E+00  -6.87545E-01   4.21165E-04   4.67278E-02   3.33062E-04   2.11093E-01   3.09029E-03   1.21203E-03   2.01505E-05   3.09735E-02   1.35928E-06   3.33316E-03   6.13208E-05   1.50000E+01   3.37500E+03   1.48048E+02
   5.30000E+00  -6.85657E-01   4.12470E-04   4.63497E-02   3.41764E-04   2.07469E-01   2.84719E-03   1.19920E-03   1.98596E-05   2.78401E-02   1.45837E-06   3.32504E-03   6.02260E-05   1.50000E+01   3.37500E+03   1.48216E+02
   5.31000E+00  -6.83664E-01   4.22298E-04   4.70711E-02   3.66439E-04   2.06548E-01   3.02757E-03   1.26397E-03   2.03414E-05   1.15658E-02   1.47133E-06   3.26270E-03   6.27465E-05   1.50000E+01   3.37500E+03   1.48305E+02
   5.32000E+00  -6.81611E-01   4.21413E-04   4.55440E-02   3.51999E-04   2.08546E-01   2.94327E-03   1.17771E-03   1.90010E-05   1.82833E-03   1.41925E-06   3.27206E-03   5.84472E-05   1.50000E+01   3.37500E+03   1.48195E+02
   5.33000E+00  -6.79491E-01   4.18411E-04   4.53007E-02   3.45076E-04   2.02658E-01   2.74073E-03   1.18707E-03   1.97372E-05   6.56279E-03   1.43864E-06   3.16575E-03   5.86652E-05   1.50000E+01   3.37500E+03   1.48420E+02
   5.34000E+00  -6.77803E-01   4.09996E-04   4.50644E-02   3.35555E-04   2.00418E-01   2.84469E-03   1.16690E-03   1.91060E-05   1.24699E-02   1.38681E-06   3.17914E-03   5.79056E-05   1.50000E+01   3.37500E+03   1.48540E+02
   5.35000E+00  -6.75326E-01   3.95989E-04   4.47230E-02   3.33638E-04   2.00974E-01   2.74814E-03   1.13999E-03   1.97732E-05  -2.86843E-03   1.73040E-06   3.14388E-03   5.68724E-05   1.50000E+01   3.37500E+03   1.48721E+02
   5.36000E+00  -6.73974E-01   3.99650E-04   4.48582E-02   3.31667E-04   1.95779E-01   2.62942E-03   1.13728E-03   1.95161E-05  -2.42138E-03   1.67043E-06   3.19665E-03   5.67788E-05   1.50000E+01   3.37500E+03   1.48823E+02
   5.37000E+00  -6.71468E-01   3.98974E-04   4.42353E-02   3.34738E-04   1.97856E-01   2.67069E-03   1.10533E-03   1.81730E-05   1.44336E-02   1.68995E-06   3.11653E-03   5.67271E-05   1.50000E+01   3.37500E+03   1.49016E+02
   5.38000E+00  -6.70248E-01   4.00058E-04   4.41091E-02   3.34366E-04   1.98239E-01   2.82651E-03   1.07869E-03   1.73184E-05   2.30684E-02   1.48822E-06   3.13428E-03   5.55027E-05   1.50000E+01   3.37500E+03   1.49876E+02
   5.39000E+00  -6.68450E-01   4.10732E-04   4.33727E-02   3.34105E-04   1.95164E-01   2.75631E-03   1.06157E-03   1.71584E-05   6.09739E-03   1.53789E-06   3.05194E-03   5.48409E-05   1.50000E+01   3.37500E+03   1.50800E+02
   5.40000E+00  -6.65433E-01   4.13669E-04   4.35584E-02   3.31965E-04   1.91723E-01   2.76692E-03   1.09218E-03   1.81980E-05   1.23034E-02   1.57629E-06   2.99701E-03   5.16938E-05   1.50000E+01   3.37500E+03   1.51725E+02
   5.41000E+00  -6.63337E-01   3.93046E-04   4.28183E-02   3.21639E-04   1.85159E-01   2.62149E-03   1.03250E-03   1.74695E-05   3.70808E-02   1.38236E-06   2.88222E-03   4.98114E-05   1.50000E+01   3.37500E+03   1.50787E+02
   5.42000E+00  -6.61528E-01   4.29280E-04   4.32028E-02   3.29925E-04   1.89586E-01   2.73195E-03   1.06647E-03   1.83146E-05   4.47400E-03   1.62204E-06   2.83292E-03   4.89818E-05   1.50000E+01   3.37500E+03   1.50477E+02
   5.43000E+00  -6.60326E-01   3.99428E-04   4.29635E-02   3.33511E-04   1.84507E-01   2.61958E-03   1.04768E-03   1.86388E-05  -2.25494E-02   2.49228E-06   2.81141E-03   5.06847E-05   1.50000E+01   3.37500E+03   1.49976E+02
   5.44000E+00  -6.57452E-01   4.06763E-04   4.22513E-02   3.15643E-04   1.82390E-01   2.53687E-03   9.76051E-04   1.53152E-05   4.99880E-02   1.27298E-06   2.90296E-03   4.91581E-05   1.50000E+01   3.37500E+03   1.50672E+02
   5.45000E+00  -6.56432E-01   3.92151E-04   4.20335E-02   3.07022E-04   1.84993E-01   2.57886E-03   9.80759E-04   1.70080E-05   1.46936E-02   1.59915E-06   2.72190E-03   4.50036E-05   1.50000E+01   3.37500E+03   1.52005E+02
   5.46000E+00  -6.54550E-01   3.85381E-04   4.20099E-02   3.23716E-04   1.80952E-01   2.53304E-03   9.88190E-04   1.61593E-05   1.95988E-02   1.37002E-06   2.81212E-03   4.89352E-05   1.50000E+01   3.37500E+03   1.50451E+02
   5.47000E+00  -6.53224E-01   3.95730E-04   4.17471E-02   3.16248E-04   1.85563E-01   2.68609E-03   9.82016E-04   1.72105E-05  -3.90453E-03   1.49205E-06   2.70441E-03   4.57273E-05   1.50000E+01   3.37500E+03   1.49836E+02
   5.48000E+00  -6.51399E-01   3.91363E-04   4.17895E-02   3.12440E-04   1.76485E-01   2.59513E-03   9.73461E-04   1.54008E-05   3.66663E-02   1.40960E-06   2.74119E-03   4.59870E-05   1.50000E+01   3.37500E+03   1.50009E+02
   5.49000E+00  -6.49909E-01   4.02678E-04   4.18517E-02   3.05458E-04   1.83838E-01   2.59772E-03   9.78546E-04   1.59591E-05   1.23284E-02   1.49309E-06   2.67176E-03   4.51479E-05   1.50000E+01   3.37500E+03   1.50204E+02
   5.50000E+00  -6.47535E-01   4.01065E-04   4.12621E-02   3.02699E-04   1.76448E-01   2.36199E-03   9.66277E-04   1.63862E-05   1.14081E-02   1.40936E-06   2.64590E-03   4.53302E-05   1.50000E+01   3.37500E+03   1.50363E+02
